oktmo,name,year,socialaidcenterscap
52654416,Екатерининское,2012,330.0
52654416,Екатерининское,2013,330.0
52654416,Екатерининское,2014,360.0
52654416,Екатерининское,2015,330.0
52654416,Екатерининское,2016,330.0
52654416,Екатерининское,2017,330.0
52654446,Пологрудовское,2014,35.0
52654446,Пологрудовское,2015,50.0
52654446,Пологрудовское,2016,50.0
52654446,Пологрудовское,2017,50.0
52701000,город Омск,2006,1500.0
52701000,город Омск,2007,1500.0
52701000,город Омск,2008,1500.0
52701000,город Омск,2009,1500.0
52701000,город Омск,2010,1450.0
52701000,город Омск,2011,1450.0
52701000,город Омск,2012,1430.0
52701000,город Омск,2013,1430.0
52701000,город Омск,2014,1516.0
52701000,город Омск,2015,1532.0
52701000,город Омск,2016,1567.0
52701000,город Омск,2017,1534.0
53603000,ND,2006,16.0
53603000,ND,2007,16.0
53603000,ND,2008,16.0
53603000,ND,2009,16.0
53603000,ND,2010,16.0
53603000,ND,2011,16.0
53603000,ND,2012,13.0
53603443,Покровский сельсовет,2006,16.0
53603443,Покровский сельсовет,2007,16.0
53603443,Покровский сельсовет,2008,16.0
53603443,Покровский сельсовет,2009,16.0
53603443,Покровский сельсовет,2010,16.0
53603443,Покровский сельсовет,2011,16.0
53603443,Покровский сельсовет,2012,13.0
53604000,Адамовский муниципальный район,2006,22.0
53604000,Адамовский муниципальный район,2007,22.0
53604000,Адамовский муниципальный район,2008,22.0
53604000,Адамовский муниципальный район,2009,22.0
53604000,Адамовский муниципальный район,2010,21.0
53604401,Адамовский поссовет,2006,22.0
53604401,Адамовский поссовет,2007,22.0
53604401,Адамовский поссовет,2008,22.0
53604401,Адамовский поссовет,2009,22.0
53604401,Адамовский поссовет,2010,21.0
53605000,Акбулакский муниципальный район,2006,19.0
53605000,Акбулакский муниципальный район,2007,19.0
53605000,Акбулакский муниципальный район,2008,19.0
53605000,Акбулакский муниципальный район,2009,15.0
53605000,Акбулакский муниципальный район,2010,16.0
53605000,Акбулакский муниципальный район,2012,13.0
53605401,Акбулакский поссовет,2006,19.0
53605401,Акбулакский поссовет,2007,19.0
53605401,Акбулакский поссовет,2008,19.0
53605401,Акбулакский поссовет,2009,15.0
53605401,Акбулакский поссовет,2010,16.0
53605401,Акбулакский поссовет,2012,13.0
53606000,Александровский муниципальный район,2006,15.0
