oktmo,name,year,socialaidhomeservices
46659101,Щелково (до 2020 г.),2016,3.0
46659163,Фряново (до 2020 г.),2006,3.0
46659163,Фряново (до 2020 г.),2007,2.0
46659163,Фряново (до 2020 г.),2008,2.0
46659163,Фряново (до 2020 г.),2009,2.0
46659163,Фряново (до 2020 г.),2010,2.0
46659163,Фряново (до 2020 г.),2011,4.0
46659163,Фряново (до 2020 г.),2012,2.0
46659163,Фряново (до 2020 г.),2013,2.0
46659163,Фряново (до 2020 г.),2014,2.0
46659163,Фряново (до 2020 г.),2015,3.0
46659163,Фряново (до 2020 г.),2016,3.0
46659419,ND,2016,0.0
46704000,Балашиха,2006,9.0
46704000,Балашиха,2007,9.0
46704000,Балашиха,2008,7.0
46704000,Балашиха,2009,7.0
46704000,Балашиха,2010,7.0
46704000,Балашиха,2011,7.0
46704000,Балашиха,2012,7.0
46704000,Балашиха,2013,3.0
46704000,Балашиха,2014,3.0
46704000,Балашиха,2015,0.0
46704000,Балашиха,2016,0.0
46705000,Бронницы,2006,1.0
46705000,Бронницы,2007,1.0
46705000,Бронницы,2008,1.0
46705000,Бронницы,2009,1.0
46705000,Бронницы,2010,1.0
46705000,Бронницы,2011,4.0
46705000,Бронницы,2012,1.0
46705000,Бронницы,2013,2.0
46705000,Бронницы,2014,2.0
46705000,Бронницы,2015,1.0
46705000,Бронницы,2016,1.0
46709000,Домодедово,2006,5.0
46709000,Домодедово,2007,5.0
46709000,Домодедово,2008,5.0
46709000,Домодедово,2009,5.0
46709000,Домодедово,2010,5.0
46709000,Домодедово,2011,5.0
46709000,Домодедово,2012,5.0
46709000,Домодедово,2013,4.0
46709000,Домодедово,2014,4.0
46709000,Домодедово,2015,3.0
46709000,Домодедово,2016,3.0
46711000,Дзержинский,2006,1.0
46711000,Дзержинский,2007,1.0
46711000,Дзержинский,2008,1.0
46711000,Дзержинский,2009,1.0
46711000,Дзержинский,2010,1.0
46711000,Дзержинский,2011,1.0
46711000,Дзержинский,2012,1.0
46711000,Дзержинский,2013,1.0
46711000,Дзержинский,2014,1.0
46711000,Дзержинский,2016,1.0
46716000,Долгопрудный,2006,3.0
46716000,Долгопрудный,2007,3.0
46716000,Долгопрудный,2008,3.0
46716000,Долгопрудный,2009,3.0
46716000,Долгопрудный,2010,3.0
46716000,Долгопрудный,2011,3.0
46716000,Долгопрудный,2012,3.0
46716000,Долгопрудный,2013,3.0
46716000,Долгопрудный,2014,3.0
46716000,Долгопрудный,2015,2.0
46716000,Долгопрудный,2016,3.0
46718000,Дубна,2006,3.0
46718000,Дубна,2007,3.0
46718000,Дубна,2008,3.0
46718000,Дубна,2009,3.0
46718000,Дубна,2010,3.0
46718000,Дубна,2011,3.0
46718000,Дубна,2012,3.0
46718000,Дубна,2013,3.0
46718000,Дубна,2014,2.0
46718000,Дубна,2015,2.0
46722000,Егорьевск,2016,11.0
46724000,Железнодорожный (до 2016 г.),2006,4.0
46724000,Железнодорожный (до 2016 г.),2007,4.0
46724000,Железнодорожный (до 2016 г.),2008,4.0
46724000,Железнодорожный (до 2016 г.),2009,4.0
46724000,Железнодорожный (до 2016 г.),2010,4.0
46724000,Железнодорожный (до 2016 г.),2011,4.0
46724000,Железнодорожный (до 2016 г.),2012,4.0
46724000,Железнодорожный (до 2016 г.),2013,4.0
46724000,Железнодорожный (до 2016 г.),2014,2.0
46725000,Жуковский,2006,7.0
46725000,Жуковский,2007,7.0
46725000,Жуковский,2008,7.0
46725000,Жуковский,2009,9.0
46725000,Жуковский,2010,7.0
46725000,Жуковский,2011,7.0
46725000,Жуковский,2012,7.0
46725000,Жуковский,2013,5.0
46730000,Звенигород,2006,1.0
46730000,Звенигород,2007,3.0
46730000,Звенигород,2008,3.0
46730000,Звенигород,2009,3.0
46730000,Звенигород,2010,3.0
46730000,Звенигород,2011,3.0
46730000,Звенигород,2012,3.0
46730000,Звенигород,2013,3.0
46730000,Звенигород,2014,3.0
46730000,Звенигород,2016,3.0
46732000,Ивантеевка,2006,3.0
46732000,Ивантеевка,2007,3.0
46732000,Ивантеевка,2008,3.0
46732000,Ивантеевка,2009,3.0
46732000,Ивантеевка,2010,1.0
46732000,Ивантеевка,2011,3.0
46732000,Ивантеевка,2012,3.0
46732000,Ивантеевка,2013,3.0
46732000,Ивантеевка,2014,2.0
46732000,Ивантеевка,2015,1.0
46732000,Ивантеевка,2016,2.0
46734000,Королев,2006,5.0
46734000,Королев,2007,5.0
46734000,Королев,2008,5.0
46734000,Королев,2009,5.0
46734000,Королев,2010,5.0
46734000,Королев,2012,5.0
46734000,Королев,2013,5.0
46734000,Королев,2014,5.0
46734000,Королев,2015,5.0
46734000,Королев,2016,4.0
46735000,Кашира,2016,5.0
46736000,Климовск (до 2016 г.),2006,3.0
46736000,Климовск (до 2016 г.),2007,7.0
46736000,Климовск (до 2016 г.),2008,3.0
46736000,Климовск (до 2016 г.),2009,3.0
46736000,Климовск (до 2016 г.),2010,3.0
46736000,Климовск (до 2016 г.),2011,3.0
46736000,Климовск (до 2016 г.),2012,3.0
46736000,Климовск (до 2016 г.),2013,3.0
46736000,Климовск (до 2016 г.),2014,4.0
46738000,Коломна,2006,12.0
46738000,Коломна,2007,13.0
46738000,Коломна,2008,12.0
46738000,Коломна,2009,11.0
46738000,Коломна,2010,11.0
46738000,Коломна,2011,11.0
46738000,Коломна,2012,11.0
46738000,Коломна,2013,11.0
46738000,Коломна,2014,9.0
46739000,Котельники,2006,1.0
46739000,Котельники,2007,1.0
46739000,Котельники,2008,1.0
46739000,Котельники,2009,1.0
46739000,Котельники,2010,1.0
46739000,Котельники,2011,1.0
46739000,Котельники,2012,1.0
46739000,Котельники,2013,1.0
46739000,Котельники,2014,1.0
46740000,Лобня,2006,5.0
46740000,Лобня,2007,4.0
46740000,Лобня,2008,4.0
46740000,Лобня,2009,4.0
46740000,Лобня,2010,4.0
46740000,Лобня,2011,4.0
46740000,Лобня,2012,4.0
46740000,Лобня,2014,3.0
46740000,Лобня,2015,2.0
46740000,Лобня,2016,2.0
46741000,Лыткарино,2006,1.0
46741000,Лыткарино,2007,1.0
46741000,Лыткарино,2008,1.0
46741000,Лыткарино,2009,1.0
46741000,Лыткарино,2010,1.0
46741000,Лыткарино,2011,1.0
46741000,Лыткарино,2012,1.0
46741000,Лыткарино,2013,1.0
46741000,Лыткарино,2014,1.0
46741000,Лыткарино,2015,1.0
46741000,Лыткарино,2016,1.0
46742000,Лосино-Петровский,2006,3.0
46742000,Лосино-Петровский,2007,3.0
46742000,Лосино-Петровский,2008,3.0
46742000,Лосино-Петровский,2009,2.0
46742000,Лосино-Петровский,2010,2.0
46742000,Лосино-Петровский,2011,2.0
46742000,Лосино-Петровский,2012,2.0
46742000,Лосино-Петровский,2013,2.0
46742000,Лосино-Петровский,2014,2.0
46742000,Лосино-Петровский,2015,2.0
46742000,Лосино-Петровский,2016,2.0
46743000,Красноармейск,2014,1.0
46746000,Мытищи,2016,4.0
46756000,Озеры,2016,5.0
46757000,Орехово-Зуевский,2006,9.0
46757000,Орехово-Зуевский,2007,9.0
46757000,Орехово-Зуевский,2008,9.0
46757000,Орехово-Зуевский,2009,8.0
46757000,Орехово-Зуевский,2010,9.0
46757000,Орехово-Зуевский,2011,9.0
46757000,Орехово-Зуевский,2012,9.0
46757000,Орехово-Зуевский,2013,9.0
46757000,Орехово-Зуевский,2014,7.0
46760000,Подольск,2006,14.0
46760000,Подольск,2007,14.0
46760000,Подольск,2008,14.0
46760000,Подольск,2009,12.0
46760000,Подольск,2010,12.0
46760000,Подольск,2011,10.0
46760000,Подольск,2012,10.0
46760000,Подольск,2013,7.0
46760000,Подольск,2014,7.0
46760000,Подольск,2015,12.0
46760000,Подольск,2016,11.0
46762000,Пущино,2006,2.0
46762000,Пущино,2007,2.0
46762000,Пущино,2008,2.0
46762000,Пущино,2009,2.0
46762000,Пущино,2010,2.0
46762000,Пущино,2011,2.0
46762000,Пущино,2012,2.0
46762000,Пущино,2013,2.0
46762000,Пущино,2014,2.0
46762000,Пущино,2016,1.0
46764000,Реутов,2006,3.0
46764000,Реутов,2007,3.0
46764000,Реутов,2008,3.0
46764000,Реутов,2009,3.0
46764000,Реутов,2010,1.0
46764000,Реутов,2011,3.0
46764000,Реутов,2012,3.0
46764000,Реутов,2013,3.0
46764000,Реутов,2014,2.0
46764000,Реутов,2016,1.0
46765000,Рошаль,2006,2.0
46765000,Рошаль,2007,3.0
46765000,Рошаль,2008,4.0
46765000,Рошаль,2009,3.0
46765000,Рошаль,2010,3.0
46765000,Рошаль,2012,3.0
46765000,Рошаль,2013,3.0
46765000,Рошаль,2014,3.0
46767000,Протвино,2006,1.0
46767000,Протвино,2007,1.0
46767000,Протвино,2008,1.0
46767000,Протвино,2009,1.0
46767000,Протвино,2010,1.0
46767000,Протвино,2011,1.0
46767000,Протвино,2012,1.0
46767000,Протвино,2013,1.0
46767000,Протвино,2014,1.0
46767000,Протвино,2015,1.0
46767000,Протвино,2016,1.0
46770000,Серпухов,2006,6.0
46770000,Серпухов,2007,9.0
46770000,Серпухов,2008,8.0
46770000,Серпухов,2009,7.0
46770000,Серпухов,2010,7.0
46770000,Серпухов,2011,7.0
46770000,Серпухов,2012,7.0
46770000,Серпухов,2013,7.0
46770000,Серпухов,2014,6.0
46770000,Серпухов,2015,10.0
46770000,Серпухов,2016,10.0
46772000,Серебряные Пруды,2016,8.0
46775000,Троицк (до 2016 г.),2006,1.0
46775000,Троицк (до 2016 г.),2007,1.0
46775000,Троицк (до 2016 г.),2008,1.0
46775000,Троицк (до 2016 г.),2009,1.0
46775000,Троицк (до 2016 г.),2010,1.0
46775000,Троицк (до 2016 г.),2011,1.0
46780000,Фрязино,2006,5.0
46780000,Фрязино,2007,5.0
46780000,Фрязино,2008,5.0
46780000,Фрязино,2009,4.0
46780000,Фрязино,2010,5.0
46780000,Фрязино,2011,5.0
46780000,Фрязино,2012,5.0
46780000,Фрязино,2013,5.0
46780000,Фрязино,2014,4.0
46780000,Фрязино,2015,3.0
46780000,Фрязино,2016,3.0
46781000,Черноголовка,2006,2.0
46781000,Черноголовка,2007,2.0
46781000,Черноголовка,2008,2.0
46781000,Черноголовка,2009,2.0
46781000,Черноголовка,2010,2.0
46781000,Черноголовка,2011,2.0
46781000,Черноголовка,2012,1.0
46781000,Черноголовка,2013,1.0
46781000,Черноголовка,2014,1.0
46781000,Черноголовка,2015,1.0
46781000,Черноголовка,2016,1.0
46783000,Химки,2006,11.0
46783000,Химки,2007,6.0
46783000,Химки,2008,6.0
46783000,Химки,2009,9.0
46783000,Химки,2010,9.0
46783000,Химки,2011,9.0
46783000,Химки,2012,9.0
46783000,Химки,2013,6.0
46783000,Химки,2014,6.0
46783000,Химки,2015,6.0
46783000,Химки,2016,6.0
46787000,Шаховская,2016,1.0
46789000,Щербинка (до 2016 г.),2006,1.0
46789000,Щербинка (до 2016 г.),2007,2.0
46789000,Щербинка (до 2016 г.),2008,2.0
46789000,Щербинка (до 2016 г.),2009,2.0
