oktmo,name,year,socialaidcenters
41627000,Лодейнопольский муниципальный район,2015,1.0
41627000,Лодейнопольский муниципальный район,2016,1.0
41627101,Лодейнопольское,2007,1.0
41627101,Лодейнопольское,2008,1.0
41627101,Лодейнопольское,2009,1.0
41627101,Лодейнопольское,2010,1.0
41627101,Лодейнопольское,2011,1.0
41627101,Лодейнопольское,2012,1.0
41627101,Лодейнопольское,2013,1.0
41627101,Лодейнопольское,2014,1.0
41627101,Лодейнопольское,2015,1.0
41627101,Лодейнопольское,2016,1.0
41630000,Ломоносовский муниципальный район,2007,1.0
41630000,Ломоносовский муниципальный район,2012,1.0
41630000,Ломоносовский муниципальный район,2013,1.0
41630000,Ломоносовский муниципальный район,2014,1.0
41630000,Ломоносовский муниципальный район,2016,1.0
41630412,Пениковское,2006,1.0
41630424,Горбунковское,2015,1.0
41630432,Копорское,2007,1.0
41630432,Копорское,2008,1.0
41630432,Копорское,2013,1.0
41630432,Копорское,2014,1.0
41630432,Копорское,2015,1.0
41630432,Копорское,2016,1.0
41630434,Лаголовское,2011,1.0
41633000,Лужский муниципальный район,2006,1.0
41633000,Лужский муниципальный район,2007,1.0
41633000,Лужский муниципальный район,2008,1.0
41633000,Лужский муниципальный район,2009,1.0
41633000,Лужский муниципальный район,2010,1.0
41633000,Лужский муниципальный район,2011,1.0
41633000,Лужский муниципальный район,2012,1.0
41633000,Лужский муниципальный район,2013,1.0
41633000,Лужский муниципальный район,2014,1.0
41633000,Лужский муниципальный район,2016,1.0
41633101,Лужское,2006,1.0
41633101,Лужское,2007,1.0
41633101,Лужское,2008,1.0
41633101,Лужское,2009,1.0
41633101,Лужское,2010,1.0
41633101,Лужское,2011,1.0
41633101,Лужское,2012,1.0
41633101,Лужское,2013,1.0
41633101,Лужское,2014,1.0
41633101,Лужское,2015,1.0
41633101,Лужское,2015,1.0
41633101,Лужское,2016,1.0
41636000,Подпорожский муниципальный район,2006,1.0
41636000,Подпорожский муниципальный район,2007,1.0
41636000,Подпорожский муниципальный район,2008,1.0
41636000,Подпорожский муниципальный район,2009,1.0
41636000,Подпорожский муниципальный район,2010,1.0
41636000,Подпорожский муниципальный район,2011,1.0
